;N° de factura;Fecha de factura;ID Cliente;País;Cantidad;Monto
3624;571691;10/18/2021 14:34:00;13860.0;United Kingdom;80;184.64
3625;547896;3/28/2021 11:34:00;17841.0;United Kingdom;119;246.61
3626;580878;12/6/2021 12:18:00;14113.0;United Kingdom;231;471.90
3627;C538684;12/14/2020 9:26:00;16161.0;United Kingdom;-3;-32.65
3628;546235;3/10/2021 12:42:00;14976.0;United Kingdom;46;115.57
3629;C575161;11/8/2021 16:25:00;15271.0;United Kingdom;-5;-21.25
3630;551056;4/26/2021 11:51:00;16442.0;United Kingdom;291;285.37
3631;555858;6/7/2021 14:12:00;14911.0;EIRE;192;254.31
3632;544661;2/22/2021 13:59:00;15303.0;United Kingdom;248;574.02
3633;570215;10/9/2021 11:53:00;16066.0;United Kingdom;356;364.59
3634;C560653;7/20/2021 11:40:00;15802.0;United Kingdom;-1;-451.42
3635;552010;5/5/2021 17:26:00;14713.0;United Kingdom;196;292.42
3636;563173;8/12/2021 13:27:00;17381.0;United Kingdom;320;528.00
3637;545557;3/3/2021 15:30:00;12500.0;Germany;193;249.84
3638;554672;5/25/2021 15:54:00;14415.0;United Kingdom;188;387.10
3639;580292;12/2/2021 13:37:00;15856.0;United Kingdom;109;264.99
3640;571218;10/14/2021 13:24:00;17451.0;United Kingdom;48;18.72
3641;547552;3/23/2021 15:55:00;;United Kingdom;108;723.46
3642;580558;12/5/2021 10:19:00;14931.0;Channel Islands;60;198.40
3643;565672;9/6/2021 9:34:00;17700.0;United Kingdom;326;556.26
3644;573556;10/31/2021 13:51:00;17675.0;United Kingdom;334;764.32
3645;C568345;9/26/2021 15:28:00;14096.0;United Kingdom;-1;-447.56
3646;565858;9/7/2021 14:30:00;17949.0;United Kingdom;504;534.24
3647;542267;1/26/2021 17:43:00;16882.0;United Kingdom;2;9.90
3648;541848;1/23/2021 13:31:00;17611.0;United Kingdom;367;497.48
3649;564838;8/30/2021 12:43:00;;United Kingdom;462;1704.22
3650;578469;11/24/2021 12:36:00;12471.0;Germany;260;590.32
3651;554842;5/26/2021 18:17:00;14740.0;United Kingdom;251;555.71
3652;555847;6/7/2021 13:27:00;14880.0;United Kingdom;179;234.07
3653;547821;3/25/2021 14:50:00;12621.0;Germany;484;960.00
3654;569723;10/6/2021 9:32:00;12431.0;Australia;28;89.80
3655;578098;11/22/2021 17:32:00;12936.0;United Kingdom;53;79.48
3656;550827;4/21/2021 10:16:00;12670.0;France;278;633.05
3657;572283;10/23/2021 11:42:00;15000.0;United Kingdom;218;490.52
3658;C536822;12/2/2020 17:19:00;14625.0;United Kingdom;-3;-37.65
3659;546863;3/17/2021 15:41:00;16377.0;United Kingdom;1500;676.20
3660;578267;11/23/2021 13:37:00;12748.0;United Kingdom;3;12.75
3661;579536;11/30/2021 9:53:00;12957.0;United Kingdom;674;968.90
3662;579400;11/29/2021 12:10:00;17306.0;United Kingdom;1024;696.80
3663;565726;9/6/2021 11:58:00;14360.0;United Kingdom;745;1134.69
3664;574044;11/2/2021 13:14:00;16210.0;United Kingdom;264;843.60
3665;560552;7/19/2021 12:54:00;15311.0;United Kingdom;505;750.93
3666;545470;3/3/2021 10:26:00;14483.0;United Kingdom;97;137.10
3667;568177;9/25/2021 13:30:00;13536.0;United Kingdom;319;455.17
3668;564651;8/26/2021 14:19:00;14646.0;Netherlands;576;0.00
3669;550190;4/14/2021 19:16:00;15135.0;United Kingdom;43;139.05
3670;550993;4/21/2021 19:51:00;15810.0;United Kingdom;280;476.80
3671;565454;9/4/2021 16:08:00;17410.0;United Kingdom;49;117.15
3672;544352;2/18/2021 10:16:00;15290.0;United Kingdom;149;298.73
3673;552694;5/10/2021 15:25:00;12749.0;United Kingdom;262;859.10
3674;565467;9/5/2021 9:49:00;14129.0;United Kingdom;178;315.78
3675;C552043;5/6/2021 9:07:00;12476.0;Germany;-2;-5.10
3676;576613;11/15/2021 16:34:00;13854.0;United Kingdom;60;310.04
3677;C560420;7/18/2021 15:11:00;15369.0;United Kingdom;-1;-1592.49
3678;538514;12/12/2020 14:27:00;15044.0;United Kingdom;311;835.95
3679;567104;9/16/2021 13:33:00;15975.0;United Kingdom;243;371.01
3680;C564207;8/24/2021 9:06:00;15270.0;United Kingdom;-44;-39.89
3681;C579172;11/28/2021 14:31:00;17811.0;United Kingdom;-12;-65.40
3682;542691;1/31/2021 12:34:00;13408.0;United Kingdom;472;631.36
3683;545821;3/7/2021 12:50:00;13001.0;United Kingdom;338;591.02
3684;541524;1/19/2021 10:49:00;17091.0;United Kingdom;240;594.70
3685;561322;7/26/2021 13:03:00;15203.0;United Kingdom;426;301.98
3686;561320;7/26/2021 12:57:00;16942.0;United Kingdom;103;191.89
3687;567326;9/19/2021 14:38:00;14290.0;United Kingdom;78;293.54
3688;544167;2/16/2021 13:14:00;14755.0;United Kingdom;134;506.02
3689;564164;8/23/2021 13:30:00;17940.0;United Kingdom;300;75.00
3690;558196;6/27/2021 12:38:00;16033.0;United Kingdom;267;626.41
3691;561044;7/24/2021 12:26:00;13831.0;United Kingdom;122;357.40
3692;538188;12/10/2020 10:29:00;;United Kingdom;1;2.95
3693;567697;9/22/2021 8:41:00;16558.0;United Kingdom;307;416.14
3694;565421;9/4/2021 12:10:00;16744.0;United Kingdom;98;161.82
3695;554559;5/25/2021 10:28:00;;United Kingdom;-2;0.00
3696;C568421;9/27/2021 11:19:00;16626.0;United Kingdom;-8;-13.20
3697;537380;12/6/2020 13:12:00;15882.0;United Kingdom;48;100.80
3698;568472;9/27/2021 11:50:00;12517.0;Germany;210;417.20
3699;557781;6/22/2021 15:30:00;17389.0;United Kingdom;42;52.50
3700;553673;5/18/2021 12:46:00;16814.0;United Kingdom;187;600.39
3701;537334;12/6/2020 12:06:00;16719.0;United Kingdom;146;430.73
3702;572885;10/26/2021 13:45:00;15311.0;United Kingdom;213;423.81
3703;577112;11/17/2021 17:55:00;;United Kingdom;-30;0.00
3704;566023;9/8/2021 12:48:00;12955.0;United Kingdom;424;496.44
3705;C574525;11/4/2021 13:55:00;17841.0;United Kingdom;-1;-2.55
3706;537391;12/6/2020 13:53:00;16550.0;United Kingdom;257;554.66
3707;540553;1/10/2021 9:48:00;12500.0;Germany;243;344.94
3708;539570;12/20/2020 12:05:00;15078.0;United Kingdom;144;327.60
3709;C561587;7/28/2021 10:50:00;17649.0;United Kingdom;-1;-6.75
3710;570555;10/11/2021 11:03:00;17119.0;United Kingdom;306;547.25
3711;573906;11/1/2021 15:12:00;16458.0;United Kingdom;112;195.02
3712;543473;2/8/2021 15:01:00;;United Kingdom;1;0.00
3713;551459;4/28/2021 16:04:00;;United Kingdom;-30;0.00
3714;542707;1/31/2021 12:50:00;18095.0;United Kingdom;194;205.30
3715;554282;5/23/2021 14:01:00;15769.0;United Kingdom;848;1742.80
3716;543934;2/14/2021 14:29:00;12993.0;United Kingdom;64;102.90
3717;576562;11/15/2021 13:24:00;14522.0;United Kingdom;96;143.04
3718;C547908;3/28/2021 12:18:00;;United Kingdom;-2;-684.91
3719;571272;10/16/2021 12:19:00;13878.0;United Kingdom;475;1281.53
3720;569731;10/6/2021 9:48:00;13999.0;United Kingdom;142;308.44
3721;C546080;3/9/2021 11:18:00;15078.0;United Kingdom;-1;-12.75
3722;564136;8/23/2021 11:16:00;14404.0;United Kingdom;164;309.24
3723;562276;8/4/2021 10:23:00;17735.0;United Kingdom;538;954.00
3724;541227;1/14/2021 15:29:00;16839.0;United Kingdom;80;349.20
3725;572846;10/26/2021 12:14:00;14550.0;United Kingdom;207;340.79
3726;566619;9/14/2021 9:16:00;13798.0;United Kingdom;196;327.80
3727;546250;3/10/2021 14:14:00;14350.0;United Kingdom;183;282.93
3728;569331;10/3/2021 13:39:00;16875.0;United Kingdom;581;957.33
3729;547580;3/24/2021 10:48:00;13488.0;United Kingdom;259;713.95
3730;568896;9/29/2021 13:13:00;16361.0;United Kingdom;206;334.94
3731;557872;6/23/2021 12:42:00;14911.0;EIRE;187;370.85
3732;543170;2/4/2021 9:03:00;17334.0;United Kingdom;290;296.52
3733;566433;9/12/2021 14:54:00;16839.0;United Kingdom;438;987.94
3734;564220;8/24/2021 9:34:00;;United Kingdom;1;0.00
3735;548650;4/1/2021 13:22:00;14852.0;United Kingdom;368;490.40
3736;547361;3/22/2021 12:31:00;15298.0;United Kingdom;168;365.36
3737;571184;10/14/2021 11:09:00;15478.0;United Kingdom;288;826.83
3738;563580;8/17/2021 15:53:00;16706.0;United Kingdom;165;291.53
3739;555008;5/31/2021 10:24:00;17061.0;United Kingdom;66;382.70
3740;547829;3/25/2021 15:24:00;16081.0;United Kingdom;241;410.53
3741;555162;6/1/2021 10:15:00;12473.0;Germany;557;672.19
3742;576889;11/16/2021 17:24:00;12748.0;United Kingdom;149;293.92
3743;544928;2/24/2021 18:07:00;;United Kingdom;332;1336.10
3744;569225;10/2/2021 14:25:00;16930.0;United Kingdom;185;195.31
3745;546092;3/9/2021 11:54:00;17138.0;United Kingdom;126;380.50
3746;552710;5/11/2021 7:35:00;13098.0;United Kingdom;1015;1974.06
3747;C569960;10/6/2021 18:40:00;18172.0;United Kingdom;-2;-5.83
3748;580883;12/6/2021 12:21:00;16979.0;United Kingdom;58;231.74
3749;547715;3/25/2021 8:50:00;12520.0;Germany;128;246.54
3750;537455;12/7/2020 9:31:00;;United Kingdom;-70;0.00
3751;576603;11/15/2021 15:22:00;14911.0;EIRE;195;524.28
3752;581256;12/8/2021 11:21:00;;United Kingdom;1074;4839.42
3753;578032;11/22/2021 13:41:00;16633.0;United Kingdom;261;647.94
3754;539714;12/21/2020 12:44:00;;United Kingdom;3;2.55
3755;560890;7/21/2021 16:43:00;;United Kingdom;1;0.00
3756;566074;9/9/2021 8:48:00;12535.0;France;104;344.90
3757;548016;3/29/2021 11:39:00;16871.0;United Kingdom;36;35.04
3758;563616;8/18/2021 9:39:00;13027.0;United Kingdom;3840;1536.00
3759;557611;6/21/2021 12:35:00;17695.0;United Kingdom;358;353.60
3760;542124;1/25/2021 14:45:00;14248.0;United Kingdom;102;302.58
3761;580631;12/5/2021 12:13:00;16682.0;United Kingdom;170;110.86
3762;547020;3/18/2021 15:42:00;17017.0;United Kingdom;287;368.36
3763;550160;4/14/2021 15:46:00;17930.0;United Kingdom;172;390.60
3764;571475;10/17/2021 14:42:00;15033.0;United Kingdom;250;344.38
3765;551874;5/5/2021 7:37:00;16422.0;United Kingdom;222;385.14
3766;579555;11/30/2021 11:08:00;16241.0;United Kingdom;357;609.40
3767;558477;6/29/2021 16:04:00;;United Kingdom;-1;0.00
3768;556531;6/13/2021 11:49:00;15491.0;United Kingdom;321;765.03
3769;543990;2/15/2021 9:59:00;15122.0;United Kingdom;236;397.04
3770;554265;5/23/2021 12:38:00;;United Kingdom;15;33.03
3771;541574;1/19/2021 12:52:00;12826.0;United Kingdom;266;212.72
3772;C553150;5/13/2021 14:22:00;17841.0;United Kingdom;-4;-5.88
3773;C557652;6/21/2021 17:21:00;16145.0;United Kingdom;-10;-16.50
3774;560819;7/21/2021 10:53:00;;United Kingdom;2;0.00
3775;568989;9/29/2021 16:41:00;14709.0;United Kingdom;160;311.30
3776;579937;12/1/2021 10:10:00;13509.0;United Kingdom;135;98.10
3777;572518;10/24/2021 14:49:00;16353.0;United Kingdom;48;237.60
3778;563854;8/19/2021 15:24:00;12364.0;Belgium;555;623.92
3779;543259;2/4/2021 16:07:00;;United Kingdom;-162;0.00
3780;561199;7/25/2021 14:45:00;14970.0;United Kingdom;50;337.50
3781;579184;11/28/2021 15:17:00;16746.0;United Kingdom;93;301.20
3782;566874;9/15/2021 13:32:00;;United Kingdom;4;5.90
3783;550756;4/20/2021 12:02:00;14148.0;United Kingdom;16;157.20
3784;C553032;5/12/2021 19:44:00;13320.0;United Kingdom;-18;-42.00
3785;546480;3/14/2021 11:38:00;13452.0;United Kingdom;1;295.00
3786;553675;5/18/2021 12:52:00;13719.0;United Kingdom;108;205.84
3787;562934;8/10/2021 16:56:00;;United Kingdom;355;1763.75
3788;C542088;1/25/2021 12:36:00;12553.0;France;-12;-19.80
3789;544059;2/15/2021 13:00:00;14534.0;United Kingdom;52;120.16
3790;550513;4/18/2021 16:37:00;16928.0;United Kingdom;236;379.56
3791;572723;10/25/2021 15:13:00;;United Kingdom;12;0.00
3792;578719;11/25/2021 11:25:00;17348.0;United Kingdom;175;177.61
3793;C580510;12/4/2021 13:48:00;14456.0;United Kingdom;-1;-1.25
3794;551776;5/4/2021 11:23:00;13268.0;United Kingdom;226;250.04
3795;574491;11/4/2021 13:05:00;16318.0;United Kingdom;199;328.15
3796;566087;9/9/2021 10:24:00;13319.0;United Kingdom;224;493.40
3797;C567520;9/20/2021 16:31:00;12989.0;United Kingdom;-1;-2.10
3798;544644;2/22/2021 11:46:00;17002.0;United Kingdom;266;513.06
3799;547877;3/27/2021 15:46:00;14573.0;United Kingdom;41;165.83
3800;572318;10/23/2021 16:19:00;15436.0;United Kingdom;227;370.27
3801;547971;3/28/2021 16:37:00;17917.0;United Kingdom;75;119.55
3802;537179;12/5/2020 13:29:00;13767.0;United Kingdom;284;806.28
3803;577531;11/20/2021 13:58:00;;United Kingdom;608;4785.89
3804;564169;8/23/2021 13:55:00;14646.0;Netherlands;288;424.80
3805;561195;7/25/2021 13:57:00;14796.0;United Kingdom;572;564.03
3806;573875;11/1/2021 12:47:00;15018.0;United Kingdom;95;204.87
3807;539840;12/22/2020 14:28:00;12383.0;Belgium;754;600.72
3808;576637;11/16/2021 9:34:00;16079.0;United Kingdom;210;313.62
3809;579262;11/29/2021 9:13:00;13599.0;United Kingdom;60;93.84
3810;542151;1/26/2021 10:30:00;13491.0;United Kingdom;71;187.85
3811;565783;9/6/2021 15:53:00;13122.0;United Kingdom;48;18.72
3812;563534;8/17/2021 11:37:00;14323.0;United Kingdom;128;305.24
3813;569537;10/4/2021 15:45:00;13269.0;United Kingdom;90;97.70
3814;569741;10/6/2021 10:52:00;14626.0;United Kingdom;315;610.91
3815;577138;11/18/2021 9:03:00;13079.0;United Kingdom;6;17.70
3816;581324;12/8/2021 11:53:00;14217.0;United Kingdom;28;94.48
3817;537674;12/8/2020 9:51:00;15628.0;United Kingdom;250;319.18
3818;567507;9/20/2021 14:46:00;;United Kingdom;624;4102.39
3819;569226;10/2/2021 14:31:00;16930.0;United Kingdom;4;11.80
3820;C541818;1/21/2021 16:34:00;17389.0;United Kingdom;-1;-3.75
3821;554059;5/20/2021 16:25:00;14388.0;United Kingdom;356;458.94
3822;545725;3/7/2021 11:32:00;16621.0;United Kingdom;47;162.85
3823;C541694;1/20/2021 17:06:00;17364.0;United Kingdom;-21;-25.45
3824;545514;3/3/2021 12:06:00;15053.0;United Kingdom;257;222.65
3825;C559136;7/6/2021 13:21:00;17511.0;United Kingdom;-13;-17.49
3826;554866;5/27/2021 10:41:00;13488.0;United Kingdom;291;493.27
3827;581494;12/9/2021 10:13:00;12518.0;Germany;188;339.14
3828;C548015;3/29/2021 11:30:00;13802.0;United Kingdom;-30;-50.70
3829;549166;4/6/2021 17:21:00;;United Kingdom;3;0.00
3830;571824;10/19/2021 11:49:00;12472.0;Germany;923;1376.43
3831;546394;3/11/2021 14:26:00;17164.0;United Kingdom;427;627.13
3832;C577750;11/21/2021 14:30:00;12878.0;United Kingdom;-11;-13.35
3833;549583;4/11/2021 9:46:00;15214.0;United Kingdom;402;514.93
3834;568149;9/25/2021 11:38:00;14285.0;United Kingdom;293;1247.53
3835;C569993;10/6/2021 20:28:00;17633.0;United Kingdom;-4;-15.00
3836;563550;8/17/2021 12:50:00;14194.0;United Kingdom;214;508.12
3837;548533;3/31/2021 17:17:00;13883.0;United Kingdom;457;980.41
3838;551337;4/27/2021 16:54:00;16418.0;United Kingdom;87;145.91
3839;558365;6/28/2021 15:28:00;13631.0;United Kingdom;40;250.00
3840;567904;9/22/2021 16:34:00;12609.0;Germany;130;326.12
3841;560241;7/17/2021 12:02:00;13967.0;United Kingdom;42;80.70
3842;558195;6/27/2021 12:32:00;17735.0;United Kingdom;528;701.88
3843;573494;10/31/2021 11:57:00;;United Kingdom;-24;0.00
3844;538657;12/13/2020 15:26:00;15867.0;United Kingdom;63;201.40
3845;C551670;5/3/2021 12:38:00;15898.0;United Kingdom;-2;-4.20
3846;540172;1/5/2021 12:29:00;18109.0;United Kingdom;54;138.98
3847;577543;11/20/2021 14:40:00;17636.0;United Kingdom;182;285.56
3848;C554926;5/27/2021 12:59:00;16422.0;United Kingdom;-24;-15.60
3849;567793;9/22/2021 11:40:00;12657.0;France;259;618.44
3850;537692;12/8/2020 10:40:00;14796.0;United Kingdom;434;671.21
3851;537789;12/8/2020 12:49:00;14051.0;United Kingdom;214;623.42
3852;C570274;10/10/2021 10:52:00;13113.0;United Kingdom;-39;-113.55
3853;548977;4/5/2021 11:54:00;;United Kingdom;13;13.85
3854;542362;1/27/2021 12:49:00;;United Kingdom;-16;0.00
3855;C561238;7/26/2021 10:31:00;17675.0;United Kingdom;-2;-6.60
3856;C537651;12/7/2020 15:49:00;;United Kingdom;-1;-13541.33
3857;571256;10/14/2021 17:16:00;;United Kingdom;1;2.89
3858;576695;11/16/2021 12:25:00;16469.0;United Kingdom;106;187.71
3859;551832;5/4/2021 13:11:00;15987.0;United Kingdom;24;9.36
3860;538420;12/12/2020 12:03:00;12875.0;United Kingdom;1728;293.76
3861;C562623;8/8/2021 12:38:00;16255.0;United Kingdom;-4;-5.00
3862;554923;5/27/2021 12:48:00;14735.0;United Kingdom;22;89.70
3863;572052;10/20/2021 12:26:00;14646.0;Netherlands;1728;1244.16
3864;569668;10/5/2021 13:47:00;16040.0;United Kingdom;175;437.37
3865;538067;12/9/2020 13:59:00;15288.0;United Kingdom;66;165.65
3866;555548;6/5/2021 13:16:00;17811.0;United Kingdom;99;147.05
3867;578081;11/22/2021 16:31:00;14051.0;United Kingdom;240;958.20
3868;C536642;12/2/2020 11:56:00;14390.0;United Kingdom;-1;-5.95
3869;578054;11/22/2021 14:59:00;14911.0;EIRE;239;616.00
3870;543590;2/10/2021 11:44:00;17377.0;United Kingdom;144;216.58
3871;C580522;12/4/2021 14:59:00;13435.0;United Kingdom;-1;-4.15
3872;537813;12/8/2020 13:38:00;18259.0;United Kingdom;116;376.30
3873;568592;9/28/2021 10:42:00;17469.0;United Kingdom;172;441.80
3874;557777;6/22/2021 15:11:00;;United Kingdom;-5;0.00
3875;570235;10/9/2021 14:30:00;13193.0;United Kingdom;50;117.88
3876;545416;3/2/2021 13:35:00;17770.0;United Kingdom;231;603.17
3877;550953;4/21/2021 16:17:00;;United Kingdom;398;1953.26
3878;C575638;11/10/2021 13:48:00;12473.0;Germany;-1;-40.46
3879;578914;11/27/2021 11:54:00;13782.0;United Kingdom;96;170.06
3880;547671;3/24/2021 13:45:00;14560.0;United Kingdom;41;62.38
3881;C562848;8/10/2021 9:35:00;15201.0;United Kingdom;-4;-19.80
3882;C557650;6/21/2021 17:17:00;15152.0;United Kingdom;-3;-38.40
3883;565147;9/1/2021 13:53:00;16187.0;United Kingdom;300;459.92
3884;546737;3/16/2021 11:52:00;13358.0;United Kingdom;285;439.03
3885;539181;12/16/2020 11:51:00;12748.0;United Kingdom;84;135.44
3886;574514;11/4/2021 13:34:00;15311.0;United Kingdom;518;627.00
3887;561926;8/1/2021 12:48:00;12749.0;United Kingdom;812;1866.43
3888;544328;2/17/2021 16:35:00;14371.0;United Kingdom;34;100.50
3889;565287;9/2/2021 11:42:00;12483.0;Sweden;163;309.45
3890;580608;12/5/2021 11:39:00;16811.0;United Kingdom;84;232.30
3891;539452;12/17/2020 17:06:00;15856.0;United Kingdom;266;741.22
3892;C546887;3/17/2021 18:14:00;14329.0;United Kingdom;-4;-6.75
3893;C540392;1/6/2021 18:06:00;12753.0;Japan;-45;-109.80
3894;572306;10/23/2021 15:11:00;17841.0;United Kingdom;321;511.05
3895;574466;11/4/2021 11:53:00;18172.0;United Kingdom;154;335.72
3896;554441;5/24/2021 12:22:00;13213.0;United Kingdom;182;320.48
3897;545135;2/28/2021 12:06:00;;United Kingdom;-30;0.00
3898;574303;11/3/2021 16:28:00;13324.0;United Kingdom;560;684.12
3899;546522;3/14/2021 12:41:00;13319.0;United Kingdom;175;373.84
3900;543472;2/8/2021 15:01:00;;United Kingdom;1;0.00
3901;553144;5/13/2021 13:29:00;17669.0;United Kingdom;338;619.50
3902;580909;12/6/2021 13:27:00;18225.0;United Kingdom;160;330.28
3903;574590;11/6/2021 10:44:00;18077.0;United Kingdom;166;335.86
3904;571898;10/19/2021 14:20:00;13247.0;United Kingdom;78;85.80
3905;572613;10/25/2021 11:28:00;15345.0;United Kingdom;81;393.54
3906;543390;2/8/2021 10:02:00;;United Kingdom;-5;0.00
3907;C562425;8/4/2021 17:08:00;12584.0;Italy;-1;-4.95
3908;575959;11/13/2021 12:27:00;14547.0;United Kingdom;700;1117.08
3909;558310;6/28/2021 11:20:00;16671.0;United Kingdom;656;1382.88
3910;578293;11/23/2021 14:36:00;15640.0;United Kingdom;364;886.86
3911;549157;4/6/2021 17:13:00;;United Kingdom;-9;0.00
3912;575175;11/8/2021 18:07:00;;United Kingdom;84;0.00
3913;561969;8/1/2021 13:31:00;17757.0;United Kingdom;153;206.69
3914;556805;6/14/2021 15:15:00;15125.0;United Kingdom;124;213.80
3915;574864;11/7/2021 12:29:00;14387.0;United Kingdom;388;840.82
3916;549206;4/7/2021 10:38:00;15281.0;United Kingdom;32;104.40
3917;550818;4/20/2021 17:10:00;15912.0;United Kingdom;66;141.49
3918;576050;11/13/2021 14:44:00;15022.0;United Kingdom;1;39.95
3919;549047;4/6/2021 10:07:00;17783.0;United Kingdom;53;112.41
3920;578433;11/24/2021 12:21:00;17671.0;United Kingdom;248;474.16
3921;545034;2/25/2021 16:42:00;13493.0;Switzerland;66;179.35
3922;559319;7/7/2021 14:11:00;18013.0;United Kingdom;24;10.08
3923;557885;6/23/2021 13:37:00;12465.0;Belgium;294;440.94
3924;560635;7/20/2021 10:51:00;12521.0;Germany;309;599.68
3925;551967;5/5/2021 13:19:00;16457.0;United Kingdom;140;208.36
3926;C562957;8/11/2021 10:15:00;13319.0;United Kingdom;-2;-7.17
3927;537111;12/5/2020 12:08:00;14810.0;United Kingdom;84;180.44
3928;580119;12/1/2021 16:37:00;17920.0;United Kingdom;66;187.78
3929;572748;10/25/2021 16:50:00;;United Kingdom;-103;0.00
3930;538872;12/14/2020 15:13:00;13097.0;United Kingdom;90;304.90
3931;554646;5/25/2021 12:39:00;17790.0;United Kingdom;40;124.25
3932;578823;11/25/2021 14:00:00;;United Kingdom;6;75.00
3933;579619;11/30/2021 12:10:00;18241.0;United Kingdom;70;117.54
3934;571474;10/17/2021 14:41:00;16389.0;United Kingdom;773;303.36
3935;539434;12/17/2020 14:41:00;;United Kingdom;1043;4700.40
3936;574294;11/3/2021 15:47:00;16333.0;United Kingdom;3840;5727.00
3937;546486;3/14/2021 11:41:00;15039.0;United Kingdom;172;377.88
3938;539460;12/17/2020 18:07:00;12931.0;United Kingdom;20;33.00
3939;556023;6/8/2021 12:21:00;14527.0;United Kingdom;49;209.28
3940;569224;10/2/2021 14:00:00;15701.0;United Kingdom;151;255.13
3941;544684;2/22/2021 16:32:00;;United Kingdom;570;1799.96
3942;551542;5/3/2021 9:05:00;14732.0;United Kingdom;156;306.50
3943;550898;4/21/2021 12:07:00;;United Kingdom;5;13.75
3944;576894;11/17/2021 8:35:00;12681.0;France;110;291.86
3945;C551335;4/27/2021 16:44:00;14198.0;United Kingdom;-2;-9.90
3946;558116;6/27/2021 9:11:00;;United Kingdom;148;869.72
3947;565216;9/1/2021 17:38:00;12971.0;United Kingdom;28;114.60
3948;C573244;10/28/2021 12:08:00;14623.0;United Kingdom;-2;-19.90
3949;579939;12/1/2021 10:18:00;15101.0;United Kingdom;207;215.25
3950;576302;11/14/2021 14:41:00;;United Kingdom;46;0.00
3951;C543640;2/10/2021 17:06:00;12967.0;United Kingdom;-1;-29.95
3952;567666;9/21/2021 15:23:00;12520.0;Germany;340;588.41
3953;C545033;2/25/2021 16:26:00;14156.0;EIRE;-672;-2548.80
3954;542223;1/26/2021 12:43:00;14233.0;United Kingdom;47;100.85
3955;551321;4/27/2021 15:26:00;;United Kingdom;36;0.00
3956;575043;11/8/2021 12:06:00;13047.0;United Kingdom;1;4.95
3957;545524;3/3/2021 12:53:00;17374.0;United Kingdom;29;191.95
3958;540513;1/9/2021 11:41:00;13758.0;United Kingdom;152;422.40
3959;559689;7/11/2021 15:46:00;;United Kingdom;48;66.75
3960;549720;4/11/2021 15:25:00;14606.0;United Kingdom;56;142.84
3961;576186;11/14/2021 11:25:00;14735.0;United Kingdom;66;276.30
